year,round,driver_id,stop,lap,duration,race_name,circuit_id,driver_name,grid_position,finish_position,position_change,status,race_completed
2018,21,ricciardo,1,33,21.061,Abu Dhabi Grand Prix,yas_marina,Daniel Ricciardo,5,4,1,Finished,True
2018,21,vandoorne,1,35,22.317,Abu Dhabi Grand Prix,yas_marina,Stoffel Vandoorne,18,14,4,+1 Lap,True
2018,21,sirotkin,1,35,22.755,Abu Dhabi Grand Prix,yas_marina,Sergey Sirotkin,19,15,4,+1 Lap,True
2018,21,sainz,1,37,21.964,Abu Dhabi Grand Prix,yas_marina,Carlos Sainz,11,6,5,Finished,True
2018,21,stroll,1,40,22.189,Abu Dhabi Grand Prix,yas_marina,Lance Stroll,20,13,7,+1 Lap,True
2018,21,kevin_magnussen,1,41,21.587,Abu Dhabi Grand Prix,yas_marina,Kevin Magnussen,13,10,3,+1 Lap,True
2018,21,bottas,2,40,21.289,Abu Dhabi Grand Prix,yas_marina,Valtteri Bottas,2,5,-3,Finished,True
2019,1,kubica,1,1,32.997,Australian Grand Prix,albert_park,Robert Kubica,20,17,3,+3 Laps,True
2019,1,ricciardo,1,1,33.027,Australian Grand Prix,albert_park,Daniel Ricciardo,12,19,-7,Damage,False
2019,1,raikkonen,1,12,23.299,Australian Grand Prix,albert_park,Kimi Räikkönen,9,8,1,+1 Lap,True
2019,1,hulkenberg,1,13,21.588,Australian Grand Prix,albert_park,Nico Hülkenberg,11,7,4,+1 Lap,True
2019,1,perez,1,13,23.234,Australian Grand Prix,albert_park,Sergio Pérez,10,13,-3,+1 Lap,True
2019,1,vettel,1,14,21.995,Australian Grand Prix,albert_park,Sebastian Vettel,3,4,-1,Finished,True
2019,1,kevin_magnussen,1,14,22.388,Australian Grand Prix,albert_park,Kevin Magnussen,7,6,1,Finished,True
2019,1,albon,1,14,21.780,Australian Grand Prix,albert_park,Alexander Albon,13,14,-1,+1 Lap,True
2019,1,hamilton,1,15,21.515,Australian Grand Prix,albert_park,Lewis Hamilton,1,2,-1,Finished,True
2019,1,grosjean,1,15,29.981,Australian Grand Prix,albert_park,Romain Grosjean,6,18,-12,Wheel,False
2019,1,norris,1,15,21.627,Australian Grand Prix,albert_park,Lando Norris,8,12,-4,+1 Lap,True
2019,1,bottas,1,23,22.014,Australian Grand Prix,albert_park,Valtteri Bottas,2,1,1,Finished,True
2019,1,max_verstappen,1,25,21.157,Australian Grand Prix,albert_park,Max Verstappen,4,3,1,Finished,True
2019,1,kvyat,1,26,22.086,Australian Grand Prix,albert_park,Daniil Kvyat,15,10,5,+1 Lap,True
2019,1,russell,1,26,21.689,Australian Grand Prix,albert_park,George Russell,19,16,3,+2 Laps,True
2019,1,stroll,1,27,22.471,Australian Grand Prix,albert_park,Lance Stroll,16,9,7,+1 Lap,True
2019,1,giovinazzi,1,27,27.172,Australian Grand Prix,albert_park,Antonio Giovinazzi,14,15,-1,+1 Lap,True
2019,1,leclerc,1,28,22.306,Australian Grand Prix,albert_park,Charles Leclerc,5,5,0,Finished,True
2019,1,gasly,1,37,21.269,Australian Grand Prix,albert_park,Pierre Gasly,17,11,6,+1 Lap,True
2019,1,kubica,2,28,22.343,Australian Grand Prix,albert_park,Robert Kubica,20,17,3,+3 Laps,True
2019,1,russell,2,42,21.543,Australian Grand Prix,albert_park,George Russell,19,16,3,+2 Laps,True
2019,1,kubica,3,44,21.889,Australian Grand Prix,albert_park,Robert Kubica,20,17,3,+3 Laps,True
2019,2,stroll,1,1,34.338,Bahrain Grand Prix,bahrain,Lance Stroll,18,14,4,+1 Lap,True
2019,2,grosjean,1,1,32.082,Bahrain Grand Prix,bahrain,Romain Grosjean,11,20,-9,Retired,False
2019,2,sainz,1,4,45.543,Bahrain Grand Prix,bahrain,Carlos Sainz,7,19,-12,Collision damage,False
2019,2,perez,1,8,27.136,Bahrain Grand Prix,bahrain,Sergio Pérez,14,10,4,Finished,True
2019,2,raikkonen,1,9,25.647,Bahrain Grand Prix,bahrain,Kimi Räikkönen,8,7,1,Finished,True
2019,2,gasly,1,9,27.557,Bahrain Grand Prix,bahrain,Pierre Gasly,13,8,5,Finished,True
2019,2,albon,1,9,25.659,Bahrain Grand Prix,bahrain,Alexander Albon,12,9,3,Finished,True
2019,2,norris,1,10,24.175,Bahrain Grand Prix,bahrain,Lando Norris,9,6,3,Finished,True
2019,2,kevin_magnussen,1,10,24.948,Bahrain Grand Prix,bahrain,Kevin Magnussen,6,13,-7,+1 Lap,True
2019,2,max_verstappen,1,11,24.199,Bahrain Grand Prix,bahrain,Max Verstappen,5,4,1,Finished,True
2019,2,kubica,1,11,24.667,Bahrain Grand Prix,bahrain,Robert Kubica,20,16,4,+2 Laps,True
2019,2,bottas,1,12,24.865,Bahrain Grand Prix,bahrain,Valtteri Bottas,4,2,2,Finished,True
2019,2,hulkenberg,1,12,25.498,Bahrain Grand Prix,bahrain,Nico Hülkenberg,17,17,0,Engine,False
2019,2,kvyat,1,12,26.508,Bahrain Grand Prix,bahrain,Daniil Kvyat,15,12,3,+1 Lap,True
2019,2,russell,1,12,24.633,Bahrain Grand Prix,bahrain,George Russell,19,15,4,+1 Lap,True
2019,2,leclerc,1,13,24.518,Bahrain Grand Prix,bahrain,Charles Leclerc,1,3,-2,Finished,True
2019,2,hamilton,1,13,24.255,Bahrain Grand Prix,bahrain,Lewis Hamilton,3,1,2,Finished,True
2019,2,vettel,1,14,24.228,Bahrain Grand Prix,bahrain,Sebastian Vettel,2,5,-3,Finished,True
2019,2,giovinazzi,1,16,27.725,Bahrain Grand Prix,bahrain,Antonio Giovinazzi,16,11,5,Finished,True
2019,2,ricciardo,1,24,25.676,Bahrain Grand Prix,bahrain,Daniel Ricciardo,10,18,-8,Out of fuel,False
2019,2,stroll,2,23,26.600,Bahrain Grand Prix,bahrain,Lance Stroll,18,14,4,+1 Lap,True
2019,2,sainz,2,24,25.034,Bahrain Grand Prix,bahrain,Carlos Sainz,7,19,-12,Collision damage,False
2019,2,albon,2,25,24.842,Bahrain Grand Prix,bahrain,Alexander Albon,12,9,3,Finished,True
2019,2,russell,2,26,24.912,Bahrain Grand Prix,bahrain,George Russell,19,15,4,+1 Lap,True
2019,2,kubica,2,27,24.313,Bahrain Grand Prix,bahrain,Robert Kubica,20,16,4,+2 Laps,True
2019,2,max_verstappen,2,32,26.729,Bahrain Grand Prix,bahrain,Max Verstappen,5,4,1,Finished,True
2019,2,hulkenberg,2,32,25.253,Bahrain Grand Prix,bahrain,Nico Hülkenberg,17,17,0,Engine,False
2019,2,raikkonen,2,33,25.621,Bahrain Grand Prix,bahrain,Kimi Räikkönen,8,7,1,Finished,True
2019,2,perez,2,33,26.798,Bahrain Grand Prix,bahrain,Sergio Pérez,14,10,4,Finished,True
2019,2,hamilton,2,34,24.324,Bahrain Grand Prix,bahrain,Lewis Hamilton,3,1,2,Finished,True
2019,2,norris,2,34,24.717,Bahrain Grand Prix,bahrain,Lando Norris,9,6,3,Finished,True
2019,2,vettel,2,35,24.212,Bahrain Grand Prix,bahrain,Sebastian Vettel,2,5,-3,Finished,True
2019,2,leclerc,2,36,24.358,Bahrain Grand Prix,bahrain,Charles Leclerc,1,3,-2,Finished,True
2019,2,bottas,2,37,24.433,Bahrain Grand Prix,bahrain,Valtteri Bottas,4,2,2,Finished,True
2019,2,kvyat,2,38,30.761,Bahrain Grand Prix,bahrain,Daniil Kvyat,15,12,3,+1 Lap,True
2019,2,kevin_magnussen,2,38,25.982,Bahrain Grand Prix,bahrain,Kevin Magnussen,6,13,-7,+1 Lap,True
2019,2,gasly,2,39,24.484,Bahrain Grand Prix,bahrain,Pierre Gasly,13,8,5,Finished,True
2019,2,giovinazzi,2,40,24.880,Bahrain Grand Prix,bahrain,Antonio Giovinazzi,16,11,5,Finished,True
2019,2,vettel,3,38,34.193,Bahrain Grand Prix,bahrain,Sebastian Vettel,2,5,-3,Finished,True
2019,2,sainz,3,40,24.985,Bahrain Grand Prix,bahrain,Carlos Sainz,7,19,-12,Collision damage,False
2019,3,sainz,1,1,45.878,Chinese Grand Prix,shanghai,Carlos Sainz,14,14,0,+1 Lap,True
2019,3,norris,1,1,50.738,Chinese Grand Prix,shanghai,Lando Norris,15,18,-3,Collision,False
2019,3,kvyat,1,7,17.257,Chinese Grand Prix,shanghai,Daniil Kvyat,11,19,-8,Collision,False
2019,3,giovinazzi,1,7,25.184,Chinese Grand Prix,shanghai,Antonio Giovinazzi,19,15,4,+1 Lap,True
2019,3,grosjean,1,8,23.261,Chinese Grand Prix,shanghai,Romain Grosjean,10,11,-1,+1 Lap,True
2019,3,kevin_magnussen,1,9,23.964,Chinese Grand Prix,shanghai,Kevin Magnussen,9,13,-4,+1 Lap,True
2019,3,hulkenberg,1,11,24.107,Chinese Grand Prix,shanghai,Nico Hülkenberg,8,20,-12,Power Unit,False
2019,3,max_verstappen,1,17,23.223,Chinese Grand Prix,shanghai,Max Verstappen,5,4,1,Finished,True
2019,3,vettel,1,18,22.749,Chinese Grand Prix,shanghai,Sebastian Vettel,3,3,0,Finished,True
2019,3,ricciardo,1,18,23.506,Chinese Grand Prix,shanghai,Daniel Ricciardo,7,7,0,+1 Lap,True
2019,3,gasly,1,19,22.301,Chinese Grand Prix,shanghai,Pierre Gasly,6,6,0,Finished,True
2019,3,albon,1,19,23.215,Chinese Grand Prix,shanghai,Alexander Albon,0,10,-10,+1 Lap,True
2019,3,perez,1,20,23.733,Chinese Grand Prix,shanghai,Sergio Pérez,12,8,4,+1 Lap,True
2019,3,stroll,1,20,23.466,Chinese Grand Prix,shanghai,Lance Stroll,16,12,4,+1 Lap,True
2019,3,bottas,1,21,22.196,Chinese Grand Prix,shanghai,Valtteri Bottas,1,2,-1,Finished,True
2019,3,hamilton,1,22,22.644,Chinese Grand Prix,shanghai,Lewis Hamilton,2,1,1,Finished,True
2019,3,leclerc,1,22,22.921,Chinese Grand Prix,shanghai,Charles Leclerc,4,5,-1,Finished,True
2019,3,russell,1,22,24.332,Chinese Grand Prix,shanghai,George Russell,17,16,1,+2 Laps,True
2019,3,raikkonen,1,25,23.888,Chinese Grand Prix,shanghai,Kimi Räikkönen,13,9,4,+1 Lap,True
2019,3,kubica,1,26,32.627,Chinese Grand Prix,shanghai,Robert Kubica,18,17,1,+2 Laps,True
2019,3,norris,2,17,33.638,Chinese Grand Prix,shanghai,Lando Norris,15,18,-3,Collision,False
2019,3,kvyat,2,25,26.050,Chinese Grand Prix,shanghai,Daniil Kvyat,11,19,-8,Collision,False
2019,3,giovinazzi,2,30,25.137,Chinese Grand Prix,shanghai,Antonio Giovinazzi,19,15,4,+1 Lap,True
2019,3,kevin_magnussen,2,33,23.383,Chinese Grand Prix,shanghai,Kevin Magnussen,9,13,-4,+1 Lap,True
2019,3,max_verstappen,2,34,22.365,Chinese Grand Prix,shanghai,Max Verstappen,5,4,1,Finished,True
2019,3,vettel,2,35,22.316,Chinese Grand Prix,shanghai,Sebastian Vettel,3,3,0,Finished,True
2019,3,grosjean,2,35,23.520,Chinese Grand Prix,shanghai,Romain Grosjean,10,11,-1,+1 Lap,True
2019,3,hamilton,2,36,23.597,Chinese Grand Prix,shanghai,Lewis Hamilton,2,1,1,Finished,True
2019,3,bottas,2,36,24.083,Chinese Grand Prix,shanghai,Valtteri Bottas,1,2,-1,Finished,True
2019,3,sainz,2,36,22.532,Chinese Grand Prix,shanghai,Carlos Sainz,14,14,0,+1 Lap,True
2019,3,gasly,2,39,22.722,Chinese Grand Prix,shanghai,Pierre Gasly,6,6,0,Finished,True
2019,3,leclerc,2,42,24.227,Chinese Grand Prix,shanghai,Charles Leclerc,4,5,-1,Finished,True
2019,3,stroll,2,44,23.515,Chinese Grand Prix,shanghai,Lance Stroll,16,12,4,+1 Lap,True
2019,3,russell,2,49,23.965,Chinese Grand Prix,shanghai,George Russell,17,16,1,+2 Laps,True
2019,3,kvyat,3,30,43.206,Chinese Grand Prix,shanghai,Daniil Kvyat,11,19,-8,Collision,False
2019,3,norris,3,34,22.524,Chinese Grand Prix,shanghai,Lando Norris,15,18,-3,Collision,False
2019,3,gasly,3,53,22.408,Chinese Grand Prix,shanghai,Pierre Gasly,6,6,0,Finished,True
2019,4,kvyat,1,5,21.013,Azerbaijan Grand Prix,baku,Daniil Kvyat,6,19,-13,Collision,False
2019,4,raikkonen,1,6,21.401,Azerbaijan Grand Prix,baku,Kimi Räikkönen,0,10,-10,+1 Lap,True
2019,4,kevin_magnussen,1,7,20.118,Azerbaijan Grand Prix,baku,Kevin Magnussen,12,13,-1,+1 Lap,True
2019,4,giovinazzi,1,7,20.776,Azerbaijan Grand Prix,baku,Antonio Giovinazzi,17,12,5,+1 Lap,True
2019,4,hulkenberg,1,8,21.325,Azerbaijan Grand Prix,baku,Nico Hülkenberg,15,14,1,+1 Lap,True
2019,4,norris,1,9,19.819,Azerbaijan Grand Prix,baku,Lando Norris,7,8,-1,Finished,True
2019,4,perez,1,10,20.939,Azerbaijan Grand Prix,baku,Sergio Pérez,5,6,-1,Finished,True
2019,4,stroll,1,10,23.099,Azerbaijan Grand Prix,baku,Lance Stroll,13,9,4,Finished,True
2019,4,ricciardo,1,10,20.884,Azerbaijan Grand Prix,baku,Daniel Ricciardo,10,20,-10,Collision,False
2019,4,vettel,1,11,19.981,Azerbaijan Grand Prix,baku,Sebastian Vettel,3,3,0,Finished,True
2019,4,bottas,1,12,20.006,Azerbaijan Grand Prix,baku,Valtteri Bottas,1,1,0,Finished,True
2019,4,sainz,1,12,19.755,Azerbaijan Grand Prix,baku,Carlos Sainz,9,7,2,Finished,True
2019,4,albon,1,12,20.720,Azerbaijan Grand Prix,baku,Alexander Albon,11,11,0,+1 Lap,True
2019,4,hamilton,1,13,19.993,Azerbaijan Grand Prix,baku,Lewis Hamilton,2,2,0,Finished,True
2019,4,max_verstappen,1,14,20.973,Azerbaijan Grand Prix,baku,Max Verstappen,4,4,0,Finished,True
2019,4,kubica,1,14,15.069,Azerbaijan Grand Prix,baku,Robert Kubica,0,16,-16,+2 Laps,True
2019,4,russell,1,25,20.475,Azerbaijan Grand Prix,baku,George Russell,16,15,1,+2 Laps,True
2019,4,leclerc,1,34,20.382,Azerbaijan Grand Prix,baku,Charles Leclerc,8,5,3,Finished,True
2019,4,grosjean,1,34,20.906,Azerbaijan Grand Prix,baku,Romain Grosjean,14,18,-4,Brakes,False
2019,4,kubica,2,23,21.037,Azerbaijan Grand Prix,baku,Robert Kubica,0,16,-16,+2 Laps,True
2019,4,hulkenberg,2,34,20.870,Azerbaijan Grand Prix,baku,Nico Hülkenberg,15,14,1,+1 Lap,True
2019,4,russell,2,38,20.751,Azerbaijan Grand Prix,baku,George Russell,16,15,1,+2 Laps,True
2019,4,norris,2,39,22.080,Azerbaijan Grand Prix,baku,Lando Norris,7,8,-1,Finished,True
2019,4,kevin_magnussen,2,39,20.859,Azerbaijan Grand Prix,baku,Kevin Magnussen,12,13,-1,+1 Lap,True
2019,4,leclerc,2,47,19.857,Azerbaijan Grand Prix,baku,Charles Leclerc,8,5,3,Finished,True
2019,4,kubica,3,42,20.703,Azerbaijan Grand Prix,baku,Robert Kubica,0,16,-16,+2 Laps,True
2019,5,giovinazzi,1,6,22.381,Spanish Grand Prix,catalunya,Antonio Giovinazzi,18,16,2,Finished,True
2019,5,vettel,1,19,23.746,Spanish Grand Prix,catalunya,Sebastian Vettel,3,4,-1,Finished,True
2019,5,max_verstappen,1,20,22.417,Spanish Grand Prix,catalunya,Max Verstappen,4,3,1,Finished,True
2019,5,kvyat,1,21,22.049,Spanish Grand Prix,catalunya,Daniil Kvyat,9,9,0,Finished,True
2019,5,gasly,1,22,22.563,Spanish Grand Prix,catalunya,Pierre Gasly,6,6,0,Finished,True
2019,5,stroll,1,22,23.321,Spanish Grand Prix,catalunya,Lance Stroll,16,19,-3,Collision,False
2019,5,kevin_magnussen,1,23,22.025,Spanish Grand Prix,catalunya,Kevin Magnussen,8,7,1,Finished,True
2019,5,ricciardo,1,24,22.379,Spanish Grand Prix,catalunya,Daniel Ricciardo,13,12,1,Finished,True
2019,5,sainz,1,24,21.468,Spanish Grand Prix,catalunya,Carlos Sainz,12,8,4,Finished,True
2019,5,perez,1,24,22.781,Spanish Grand Prix,catalunya,Sergio Pérez,15,15,0,Finished,True
2019,5,leclerc,1,25,23.646,Spanish Grand Prix,catalunya,Charles Leclerc,5,5,0,Finished,True
2019,5,albon,1,25,23.591,Spanish Grand Prix,catalunya,Alexander Albon,11,11,0,Finished,True
2019,5,bottas,1,26,22.034,Spanish Grand Prix,catalunya,Valtteri Bottas,1,2,-1,Finished,True
2019,5,grosjean,1,26,22.379,Spanish Grand Prix,catalunya,Romain Grosjean,7,10,-3,Finished,True
2019,5,norris,1,26,21.579,Spanish Grand Prix,catalunya,Lando Norris,10,20,-10,Collision,False
2019,5,hamilton,1,27,22.265,Spanish Grand Prix,catalunya,Lewis Hamilton,2,1,1,Finished,True
2019,5,raikkonen,1,28,22.342,Spanish Grand Prix,catalunya,Kimi Räikkönen,14,14,0,Finished,True
2019,5,kubica,1,31,21.954,Spanish Grand Prix,catalunya,Robert Kubica,17,18,-1,+1 Lap,True
2019,5,russell,1,32,22.442,Spanish Grand Prix,catalunya,George Russell,19,17,2,+1 Lap,True
2019,5,hulkenberg,1,35,22.193,Spanish Grand Prix,catalunya,Nico Hülkenberg,0,13,-13,Finished,True
2019,5,vettel,2,40,21.643,Spanish Grand Prix,catalunya,Sebastian Vettel,3,4,-1,Finished,True
2019,5,giovinazzi,2,41,23.507,Spanish Grand Prix,catalunya,Antonio Giovinazzi,18,16,2,Finished,True
2019,5,max_verstappen,2,43,22.540,Spanish Grand Prix,catalunya,Max Verstappen,4,3,1,Finished,True
2019,5,russell,2,44,21.846,Spanish Grand Prix,catalunya,George Russell,19,17,2,+1 Lap,True
2019,5,kubica,2,44,22.142,Spanish Grand Prix,catalunya,Robert Kubica,17,18,-1,+1 Lap,True
2019,5,bottas,2,45,22.018,Spanish Grand Prix,catalunya,Valtteri Bottas,1,2,-1,Finished,True
2019,5,kvyat,2,45,33.821,Spanish Grand Prix,catalunya,Daniil Kvyat,9,9,0,Finished,True
2019,5,kevin_magnussen,2,45,22.992,Spanish Grand Prix,catalunya,Kevin Magnussen,8,7,1,Finished,True
2019,5,albon,2,45,37.345,Spanish Grand Prix,catalunya,Alexander Albon,11,11,0,Finished,True
2019,5,ricciardo,2,45,22.702,Spanish Grand Prix,catalunya,Daniel Ricciardo,13,12,1,Finished,True
2019,5,perez,2,45,22.896,Spanish Grand Prix,catalunya,Sergio Pérez,15,15,0,Finished,True
2019,5,raikkonen,2,45,22.549,Spanish Grand Prix,catalunya,Kimi Räikkönen,14,14,0,Finished,True
2019,5,hamilton,2,46,22.511,Spanish Grand Prix,catalunya,Lewis Hamilton,2,1,1,Finished,True
2019,5,leclerc,2,46,21.638,Spanish Grand Prix,catalunya,Charles Leclerc,5,5,0,Finished,True
2019,5,gasly,2,46,22.095,Spanish Grand Prix,catalunya,Pierre Gasly,6,6,0,Finished,True
2019,5,grosjean,2,46,22.732,Spanish Grand Prix,catalunya,Romain Grosjean,7,10,-3,Finished,True
2019,5,sainz,2,46,21.545,Spanish Grand Prix,catalunya,Carlos Sainz,12,8,4,Finished,True
2019,6,hulkenberg,1,9,25.532,Monaco Grand Prix,monaco,Nico Hülkenberg,11,13,-2,+1 Lap,True
2019,6,leclerc,1,9,25.964,Monaco Grand Prix,monaco,Charles Leclerc,15,20,-5,Collision,False
2019,6,russell,1,10,26.165,Monaco Grand Prix,monaco,George Russell,19,15,4,+1 Lap,True
2019,6,hamilton,1,11,24.266,Monaco Grand Prix,monaco,Lewis Hamilton,1,1,0,Finished,True
2019,6,bottas,1,11,25.030,Monaco Grand Prix,monaco,Valtteri Bottas,2,3,-1,Finished,True
2019,6,vettel,1,11,24.483,Monaco Grand Prix,monaco,Sebastian Vettel,4,2,2,Finished,True
2019,6,max_verstappen,1,11,24.011,Monaco Grand Prix,monaco,Max Verstappen,3,4,-1,Finished,True
2019,6,ricciardo,1,11,24.269,Monaco Grand Prix,monaco,Daniel Ricciardo,6,9,-3,Finished,True
2019,6,kevin_magnussen,1,11,25.419,Monaco Grand Prix,monaco,Kevin Magnussen,5,14,-9,+1 Lap,True
2019,6,perez,1,11,28.463,Monaco Grand Prix,monaco,Sergio Pérez,16,12,4,+1 Lap,True
2019,6,kubica,1,21,23.946,Monaco Grand Prix,monaco,Robert Kubica,20,18,2,+1 Lap,True
2019,6,gasly,1,27,24.161,Monaco Grand Prix,monaco,Pierre Gasly,8,5,3,Finished,True
2019,6,sainz,1,30,23.795,Monaco Grand Prix,monaco,Carlos Sainz,9,6,3,Finished,True
2019,6,kvyat,1,32,24.023,Monaco Grand Prix,monaco,Daniil Kvyat,7,7,0,Finished,True
2019,6,stroll,1,39,24.591,Monaco Grand Prix,monaco,Lance Stroll,17,16,1,+1 Lap,True
2019,6,albon,1,40,25.062,Monaco Grand Prix,monaco,Alexander Albon,10,8,2,Finished,True
2019,6,giovinazzi,1,44,35.651,Monaco Grand Prix,monaco,Antonio Giovinazzi,18,19,-1,+2 Laps,True
2019,6,raikkonen,1,46,26.299,Monaco Grand Prix,monaco,Kimi Räikkönen,14,17,-3,+1 Lap,True
2019,6,norris,1,47,25.026,Monaco Grand Prix,monaco,Lando Norris,12,11,1,Finished,True
2019,6,grosjean,1,50,24.219,Monaco Grand Prix,monaco,Romain Grosjean,13,10,3,Finished,True
2019,6,bottas,2,12,24.776,Monaco Grand Prix,monaco,Valtteri Bottas,2,3,-1,Finished,True
2019,6,leclerc,2,16,25.705,Monaco Grand Prix,monaco,Charles Leclerc,15,20,-5,Collision,False
2019,6,gasly,2,62,23.858,Monaco Grand Prix,monaco,Pierre Gasly,8,5,3,Finished,True
2019,7,albon,1,1,37.950,Canadian Grand Prix,villeneuve,Alexander Albon,13,19,-6,Collision damage,False
2019,7,sainz,1,3,24.727,Canadian Grand Prix,villeneuve,Carlos Sainz,11,11,0,+1 Lap,True
2019,7,raikkonen,1,6,25.342,Canadian Grand Prix,villeneuve,Kimi Räikkönen,16,15,1,+1 Lap,True
2019,7,gasly,1,7,23.485,Canadian Grand Prix,villeneuve,Pierre Gasly,5,8,-3,+1 Lap,True
2019,7,ricciardo,1,8,23.927,Canadian Grand Prix,villeneuve,Daniel Ricciardo,4,6,-2,+1 Lap,True
2019,7,kubica,1,8,25.210,Canadian Grand Prix,villeneuve,Robert Kubica,19,18,1,+3 Laps,True
2019,7,russell,1,9,23.686,Canadian Grand Prix,villeneuve,George Russell,18,16,2,+2 Laps,True
2019,7,perez,1,11,24.076,Canadian Grand Prix,villeneuve,Sergio Pérez,15,12,3,+1 Lap,True
2019,7,kvyat,1,12,23.825,Canadian Grand Prix,villeneuve,Daniil Kvyat,10,10,0,+1 Lap,True
2019,7,hulkenberg,1,16,24.030,Canadian Grand Prix,villeneuve,Nico Hülkenberg,7,7,0,+1 Lap,True
2019,7,vettel,1,26,23.782,Canadian Grand Prix,villeneuve,Sebastian Vettel,1,2,-1,Finished,True
2019,7,hamilton,1,28,23.662,Canadian Grand Prix,villeneuve,Lewis Hamilton,2,1,1,Finished,True
2019,7,bottas,1,30,23.994,Canadian Grand Prix,villeneuve,Valtteri Bottas,6,4,2,Finished,True
2019,7,leclerc,1,33,23.732,Canadian Grand Prix,villeneuve,Charles Leclerc,3,3,0,Finished,True
2019,7,giovinazzi,1,33,23.884,Canadian Grand Prix,villeneuve,Antonio Giovinazzi,12,13,-1,+1 Lap,True
2019,7,grosjean,1,34,24.071,Canadian Grand Prix,villeneuve,Romain Grosjean,14,14,0,+1 Lap,True
2019,7,kevin_magnussen,1,39,24.381,Canadian Grand Prix,villeneuve,Kevin Magnussen,0,17,-17,+2 Laps,True
2019,7,stroll,1,45,23.727,Canadian Grand Prix,villeneuve,Lance Stroll,17,9,8,+1 Lap,True
2019,7,max_verstappen,1,48,23.426,Canadian Grand Prix,villeneuve,Max Verstappen,9,5,4,Finished,True
2019,7,kubica,2,38,23.119,Canadian Grand Prix,villeneuve,Robert Kubica,19,18,1,+3 Laps,True
2019,7,raikkonen,2,58,24.666,Canadian Grand Prix,villeneuve,Kimi Räikkönen,16,15,1,+1 Lap,True
2019,7,bottas,2,67,23.456,Canadian Grand Prix,villeneuve,Valtteri Bottas,6,4,2,Finished,True
2019,8,giovinazzi,1,7,30.842,French Grand Prix,ricard,Antonio Giovinazzi,10,16,-6,+1 Lap,True
2019,8,ricciardo,1,16,31.031,French Grand Prix,ricard,Daniel Ricciardo,8,11,-3,+1 Lap,True
2019,8,kevin_magnussen,1,16,30.832,French Grand Prix,ricard,Kevin Magnussen,15,17,-2,+1 Lap,True
2019,8,gasly,1,17,30.228,French Grand Prix,ricard,Pierre Gasly,9,10,-1,+1 Lap,True
2019,8,norris,1,18,30.576,French Grand Prix,ricard,Lando Norris,5,9,-4,+1 Lap,True
2019,8,perez,1,18,37.286,French Grand Prix,ricard,Sergio Pérez,14,12,2,+1 Lap,True
2019,8,sainz,1,19,29.920,French Grand Prix,ricard,Carlos Sainz,6,6,0,Finished,True
2019,8,max_verstappen,1,20,30.118,French Grand Prix,ricard,Max Verstappen,4,4,0,Finished,True
2019,8,leclerc,1,21,30.203,French Grand Prix,ricard,Charles Leclerc,3,3,0,Finished,True
2019,8,bottas,1,23,30.412,French Grand Prix,ricard,Valtteri Bottas,2,2,0,Finished,True
2019,8,hamilton,1,24,30.186,French Grand Prix,ricard,Lewis Hamilton,1,1,0,Finished,True
2019,8,kubica,1,24,29.792,French Grand Prix,ricard,Robert Kubica,18,18,0,+2 Laps,True
2019,8,vettel,1,25,30.044,French Grand Prix,ricard,Sebastian Vettel,7,5,2,Finished,True
2019,8,albon,1,25,30.279,French Grand Prix,ricard,Alexander Albon,11,15,-4,+1 Lap,True
2019,8,russell,1,25,31.950,French Grand Prix,ricard,George Russell,20,19,1,+2 Laps,True
2019,8,raikkonen,1,31,29.975,French Grand Prix,ricard,Kimi Räikkönen,12,7,5,+1 Lap,True
2019,8,grosjean,1,31,30.837,French Grand Prix,ricard,Romain Grosjean,16,20,-4,Retired,False
2019,8,kvyat,1,32,30.233,French Grand Prix,ricard,Daniil Kvyat,19,14,5,+1 Lap,True
2019,8,hulkenberg,1,34,30.884,French Grand Prix,ricard,Nico Hülkenberg,13,8,5,+1 Lap,True
2019,8,stroll,1,39,30.849,French Grand Prix,ricard,Lance Stroll,17,13,4,+1 Lap,True
2019,8,russell,2,33,37.494,French Grand Prix,ricard,George Russell,20,19,1,+2 Laps,True
2019,8,giovinazzi,2,34,31.697,French Grand Prix,ricard,Antonio Giovinazzi,10,16,-6,+1 Lap,True
2019,8,vettel,2,51,30.468,French Grand Prix,ricard,Sebastian Vettel,7,5,2,Finished,True
2019,9,kevin_magnussen,1,11,23.243,Austrian Grand Prix,red_bull_ring,Kevin Magnussen,10,19,-9,+2 Laps,True
2019,9,kubica,1,19,21.525,Austrian Grand Prix,red_bull_ring,Robert Kubica,17,20,-3,+3 Laps,True
2019,9,bottas,1,21,22.552,Austrian Grand Prix,red_bull_ring,Valtteri Bottas,3,3,0,Finished,True
2019,9,vettel,1,21,25.236,Austrian Grand Prix,red_bull_ring,Sebastian Vettel,9,4,5,Finished,True
2019,9,leclerc,1,22,21.878,Austrian Grand Prix,red_bull_ring,Charles Leclerc,1,2,-1,Finished,True
